TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:06:48,0.393,0.459,1.86,3.78,7.43,11.24,25.92
00:06:49,0.395,0.462,1.88,3.78,7.43,11.24,25.93
00:06:50,0.395,0.461,1.88,3.78,7.42,11.23,25.88
00:06:51,0.393,0.458,1.85,3.78,7.42,11.23,25.90
00:06:52,0.392,0.458,1.85,3.78,7.43,11.23,25.85
00:06:53,0.393,0.459,1.86,3.78,7.43,11.24,25.90
00:06:54,0.396,0.462,1.89,3.78,7.43,11.23,25.86
00:06:55,0.396,0.463,1.89,3.78,7.42,11.23,25.95
00:06:56,0.393,0.460,1.86,3.78,7.42,11.24,25.86
00:06:57,0.396,0.462,1.88,3.78,7.43,11.24,25.97
00:06:58,0.396,0.462,1.89,3.78,7.43,11.24,25.86
00:06:59,0.396,0.461,1.88,3.78,7.43,11.24,26.00
00:07:00,0.395,0.462,1.88,3.78,7.43,11.24,25.91
00:07:01,0.394,0.460,1.87,3.78,7.43,11.24,25.86
00:07:02,0.393,0.460,1.86,3.78,7.43,11.23,25.84
00:07:03,0.391,0.457,1.84,3.78,7.43,11.24,25.95
00:07:04,0.392,0.458,1.85,3.78,7.43,11.23,25.88
00:07:05,0.393,0.458,1.85,3.78,7.43,11.24,25.99
00:07:06,0.398,0.464,1.92,3.78,7.42,11.24,26.58
00:07:07,0.395,0.461,1.88,3.78,7.43,11.24,26.45
00:07:08,0.393,0.460,1.87,3.78,7.43,11.24,26.00
00:07:09,0.395,0.461,1.88,3.78,7.43,11.24,26.41
00:07:10,0.396,0.462,1.89,3.78,7.43,11.24,26.09
00:07:11,0.396,0.463,1.89,3.78,7.43,11.24,26.04
00:07:12,0.396,0.462,1.89,3.78,7.43,11.24,25.97
00:07:13,0.393,0.459,1.86,3.78,7.43,11.24,25.99
00:07:14,0.393,0.459,1.86,3.78,7.43,11.24,25.97
00:07:15,0.391,0.457,1.83,3.78,7.43,11.24,25.95
00:07:16,0.393,0.458,1.86,3.78,7.43,11.24,26.03
00:07:17,0.393,0.460,1.86,3.78,7.43,11.24,26.01
00:07:18,0.393,0.459,1.86,3.78,7.43,11.24,26.06
00:07:19,0.392,0.458,1.84,3.78,7.43,11.24,26.04
00:07:20,0.404,0.470,1.97,3.78,7.43,11.24,26.62
00:07:21,0.396,0.461,1.89,3.78,7.43,11.24,26.08
00:07:22,0.396,0.463,1.90,3.78,7.43,11.24,25.99
00:07:23,0.395,0.461,1.88,3.78,7.43,11.24,26.02
00:07:24,0.394,0.461,1.87,3.78,7.43,11.24,26.00
00:07:25,0.392,0.457,1.84,3.78,7.43,11.24,25.99
00:07:26,0.393,0.459,1.86,3.78,7.43,11.24,26.04
00:07:27,0.393,0.459,1.86,3.78,7.43,11.24,26.12
00:07:28,0.398,0.464,1.92,3.78,7.43,11.24,26.68
00:07:29,0.393,0.458,1.85,3.78,7.43,11.24,26.15
00:07:30,0.395,0.461,1.88,3.78,7.43,11.24,26.01
00:07:31,0.402,0.467,1.94,3.78,7.43,11.24,26.26
00:07:32,0.396,0.462,1.90,3.78,7.43,11.24,26.03
00:07:33,0.396,0.461,1.89,3.78,7.43,11.24,26.07
00:07:34,0.395,0.462,1.88,3.78,7.43,11.24,26.05
00:07:35,0.393,0.458,1.85,3.78,7.43,11.24,26.02
00:07:36,0.393,0.458,1.85,3.78,7.43,11.24,25.98
00:07:37,0.393,0.459,1.86,3.78,7.43,11.24,26.16
00:07:38,0.395,0.461,1.87,3.78,7.43,11.24,26.01
00:07:39,0.392,0.458,1.85,3.78,7.43,11.24,26.02
00:07:40,0.394,0.460,1.87,3.78,7.43,11.24,25.95
00:07:41,0.393,0.458,1.85,3.78,7.43,11.24,25.98
00:07:42,0.401,0.466,1.91,3.78,7.43,11.24,26.17
00:07:43,0.407,0.473,2.00,3.78,7.43,11.24,26.67
00:07:44,0.396,0.463,1.89,3.78,7.43,11.24,26.13
00:07:45,0.397,0.463,1.89,3.78,7.43,11.24,26.12
00:07:46,0.397,0.464,1.90,3.78,7.43,11.24,26.10
00:07:47,0.396,0.462,1.89,3.78,7.43,11.24,26.12
00:07:48,0.395,0.462,1.89,3.78,7.43,11.24,26.09
00:07:49,0.393,0.458,1.86,3.78,7.43,11.24,26.08
00:07:50,0.396,0.462,1.89,3.78,7.43,11.24,26.07
00:07:51,0.395,0.460,1.88,3.78,7.43,11.24,26.08
00:07:52,0.393,0.459,1.86,3.78,7.43,11.24,26.11
00:07:53,0.392,0.458,1.85,3.78,7.43,11.24,26.14
00:07:54,0.394,0.460,1.86,3.78,7.43,11.24,26.24
00:07:55,0.393,0.459,1.85,3.78,7.43,11.24,26.32
00:07:56,0.393,0.459,1.85,3.78,7.43,11.25,26.29
00:07:57,0.395,0.462,1.88,3.78,7.43,11.24,26.21
00:07:58,0.395,0.462,1.89,3.78,7.43,11.25,26.19
00:07:59,0.394,0.459,1.87,3.78,7.43,11.24,26.29
00:08:00,0.398,0.464,1.90,3.78,7.43,11.24,26.28
00:08:01,0.397,0.464,1.90,3.78,7.43,11.25,26.32
00:08:02,0.397,0.463,1.90,3.78,7.43,11.24,26.22
00:08:03,0.397,0.463,1.89,3.78,7.43,11.25,26.25
00:08:04,0.395,0.462,1.88,3.78,7.43,11.24,26.27
00:08:05,0.395,0.462,1.89,3.78,7.43,11.24,26.27
00:08:06,0.394,0.460,1.86,3.78,7.43,11.24,26.22
00:08:07,0.393,0.459,1.86,3.78,7.43,11.25,26.31
00:08:08,0.393,0.459,1.86,3.78,7.43,11.24,26.28
00:08:09,0.393,0.458,1.85,3.78,7.43,11.25,26.29
00:08:10,0.393,0.458,1.86,3.78,7.43,11.25,26.26
00:08:11,0.395,0.461,1.88,3.78,7.43,11.25,26.24
00:08:12,0.395,0.462,1.88,3.78,7.43,11.25,26.24
00:08:13,0.394,0.459,1.87,3.78,7.43,11.25,26.29
00:08:14,0.393,0.460,1.86,3.78,7.43,11.24,26.23
00:08:15,0.393,0.459,1.86,3.78,7.43,11.24,26.23
00:08:16,0.394,0.460,1.86,3.78,7.43,11.25,26.38
00:08:17,0.393,0.459,1.86,3.78,7.43,11.25,26.38
00:08:18,0.394,0.460,1.86,3.78,7.43,11.25,26.24
00:08:19,0.395,0.460,1.86,3.78,7.43,11.25,26.36
00:08:20,0.395,0.461,1.88,3.78,7.43,11.25,26.31
00:08:21,0.398,0.463,1.90,3.78,7.43,11.24,26.31
00:08:22,0.395,0.461,1.89,3.78,7.43,11.24,26.20
00:08:23,0.394,0.460,1.87,3.78,7.43,11.24,26.28
00:08:24,0.394,0.460,1.87,3.78,7.43,11.24,26.29
00:08:25,0.393,0.459,1.86,3.78,7.43,11.25,26.22
00:08:26,0.394,0.459,1.87,3.78,7.43,11.25,26.35
00:08:27,0.393,0.458,1.85,3.78,7.43,11.25,26.38
00:08:28,0.395,0.461,1.87,3.78,7.43,11.25,26.24
00:08:29,0.395,0.460,1.88,3.78,7.43,11.24,26.24
00:08:30,0.395,0.461,1.87,3.78,7.43,11.25,26.33
00:08:31,0.396,0.462,1.89,3.78,7.43,11.26,26.31
00:08:32,0.394,0.460,1.86,3.78,7.43,11.25,26.35
00:08:33,0.394,0.460,1.87,3.78,7.43,11.25,26.25
00:08:34,0.395,0.461,1.87,3.78,7.43,11.25,26.20
00:08:35,0.397,0.463,1.88,3.78,7.43,11.25,26.35
00:08:36,0.401,0.466,1.91,3.79,7.44,11.25,26.32
00:08:37,0.398,0.464,1.90,3.78,7.43,11.25,26.78
00:08:38,0.398,0.464,1.90,3.78,7.43,11.25,26.28
00:08:39,0.398,0.464,1.90,3.78,7.43,11.25,26.26
00:08:40,0.398,0.464,1.91,3.78,7.43,11.26,26.28
00:08:41,0.398,0.464,1.91,3.78,7.43,11.25,26.32
00:08:42,0.398,0.464,1.90,3.78,7.43,11.25,26.37
00:08:43,0.398,0.463,1.90,3.79,7.43,11.25,26.32
00:08:44,0.398,0.464,1.91,3.78,7.44,11.26,26.28
00:08:45,0.398,0.464,1.91,3.78,7.43,11.25,26.37
00:08:46,0.398,0.464,1.91,3.78,7.43,11.25,26.37
00:08:47,0.398,0.464,1.90,3.78,7.43,11.25,26.18
00:08:48,0.398,0.464,1.90,3.78,7.43,11.25,26.19
00:08:49,0.396,0.462,1.89,3.78,7.43,11.26,26.24
00:08:50,0.395,0.461,1.88,3.78,7.43,11.25,26.13
00:08:51,0.395,0.460,1.87,3.78,7.43,11.26,26.16
00:08:52,0.398,0.464,1.91,3.78,7.43,11.26,26.15
00:08:53,0.398,0.464,1.91,3.78,7.43,11.25,26.16
00:08:54,0.397,0.463,1.90,3.78,7.43,11.26,26.21
00:08:55,0.395,0.461,1.88,3.79,7.44,11.26,26.17
00:08:56,0.396,0.462,1.89,3.78,7.44,11.25,26.14
00:08:57,0.395,0.461,1.87,3.79,7.44,11.26,26.22
00:08:58,0.395,0.461,1.87,3.78,7.43,11.25,26.21
00:08:59,0.394,0.460,1.86,3.78,7.43,11.25,26.15
00:09:00,0.395,0.460,1.87,3.78,7.43,11.25,26.15
00:09:01,0.393,0.459,1.86,3.78,7.44,11.26,26.20
00:09:02,0.394,0.461,1.87,3.78,7.43,11.26,26.17
00:09:03,0.398,0.464,1.90,3.78,7.44,11.25,26.20
00:09:04,0.398,0.464,1.90,3.79,7.43,11.26,26.13
00:09:05,0.398,0.464,1.91,3.79,7.43,11.26,26.12
00:09:06,0.398,0.464,1.90,3.79,7.44,11.26,26.19
00:09:07,0.398,0.464,1.90,3.79,7.44,11.26,26.15
00:09:08,0.398,0.464,1.91,3.79,7.44,11.26,26.14
00:09:09,0.398,0.464,1.91,3.79,7.44,11.26,26.22
00:09:10,0.398,0.464,1.91,3.79,7.44,11.26,26.22
00:09:11,0.398,0.464,1.91,3.79,7.43,11.26,26.14
00:09:12,0.398,0.464,1.91,3.79,7.44,11.26,26.20
00:09:13,0.398,0.465,1.91,3.79,7.44,11.26,26.25
00:09:14,0.399,0.465,1.91,3.79,7.44,11.26,26.24
00:09:15,0.399,0.465,1.92,3.79,7.44,11.26,26.29
00:09:16,0.398,0.464,1.91,3.79,7.43,11.26,26.15
00:09:17,0.398,0.464,1.90,3.79,7.44,11.26,26.13
00:09:18,0.397,0.464,1.89,3.79,7.44,11.26,26.20
00:09:19,0.401,0.467,1.95,3.79,7.44,11.26,26.88
00:09:20,0.398,0.465,1.91,3.79,7.44,11.26,26.38
00:09:21,0.398,0.464,1.91,3.79,7.44,11.26,26.28
00:09:22,0.398,0.464,1.91,3.79,7.44,11.26,26.30
00:09:23,0.399,0.465,1.92,3.79,7.44,11.26,26.28
00:09:24,0.399,0.465,1.91,3.79,7.44,11.26,26.17
00:09:25,0.399,0.464,1.92,3.79,7.44,11.26,26.20
00:09:26,0.399,0.465,1.91,3.79,7.44,11.26,26.30
00:09:27,0.399,0.464,1.92,3.79,7.44,11.26,26.25
00:09:28,0.399,0.465,1.92,3.79,7.44,11.26,26.15
00:09:29,0.397,0.464,1.90,3.79,7.44,11.26,26.23
00:09:30,0.396,0.463,1.89,3.79,7.44,11.26,26.19
00:09:31,0.395,0.461,1.87,3.79,7.44,11.26,26.17
00:09:32,0.394,0.460,1.87,3.79,7.44,11.26,26.17
00:09:33,0.394,0.460,1.87,3.79,7.44,11.26,26.34
00:09:34,0.395,0.460,1.87,3.79,7.44,11.26,26.16
00:09:35,0.394,0.460,1.87,3.79,7.44,11.26,26.30
00:09:36,0.395,0.461,1.88,3.79,7.44,11.26,26.17
00:09:37,0.397,0.464,1.90,3.79,7.44,11.26,26.16
00:09:38,0.406,0.472,1.99,3.79,7.43,11.26,26.85
00:09:39,0.399,0.465,1.92,3.79,7.44,11.26,26.41
00:09:40,0.399,0.465,1.92,3.79,7.44,11.26,26.28
00:09:41,0.400,0.466,1.92,3.79,7.44,11.26,26.31
00:09:42,0.400,0.464,1.92,3.79,7.44,11.26,26.19
00:09:43,0.398,0.464,1.90,3.79,7.44,11.26,26.24
00:09:44,0.397,0.462,1.89,3.79,7.44,11.26,26.25
00:09:45,0.398,0.464,1.90,3.79,7.44,11.26,26.32
00:09:46,0.399,0.465,1.91,3.79,7.44,11.26,26.27
00:09:47,0.399,0.465,1.91,3.79,7.44,11.26,26.28
00:09:48,0.398,0.464,1.91,3.79,7.44,11.26,26.19
00:09:49,0.398,0.464,1.90,3.79,7.44,11.26,26.18
00:09:50,0.395,0.461,1.88,3.79,7.44,11.26,26.24
00:09:51,0.395,0.461,1.88,3.79,7.44,11.26,26.26
00:09:52,0.395,0.461,1.88,3.79,7.44,11.26,26.23
00:09:53,0.396,0.462,1.89,3.79,7.44,11.26,26.30
00:09:54,0.395,0.461,1.87,3.79,7.44,11.26,26.40
00:09:55,0.395,0.461,1.88,3.79,7.44,11.26,26.27
00:09:56,0.395,0.461,1.87,3.79,7.44,11.26,26.28
00:09:57,0.395,0.460,1.88,3.79,7.44,11.26,26.27
00:09:58,0.395,0.461,1.88,3.79,7.44,11.26,26.31
00:09:59,0.395,0.461,1.88,3.79,7.44,11.26,26.39
00:10:00,0.397,0.462,1.89,3.79,7.44,11.26,26.25
00:10:01,0.397,0.463,1.89,3.79,7.44,11.26,26.29
00:10:02,0.398,0.464,1.90,3.79,7.44,11.26,26.34
00:10:03,0.405,0.470,1.96,3.79,7.44,11.27,26.43
00:10:04,0.405,0.470,1.98,3.79,7.44,11.26,26.91
00:10:05,0.400,0.466,1.92,3.79,7.44,11.26,26.46
00:10:06,0.397,0.461,1.89,3.79,7.44,11.26,26.29
00:10:07,0.406,0.472,1.97,3.79,7.45,11.27,26.50
00:10:08,0.407,0.473,2.00,3.79,7.44,11.26,26.98
00:10:09,0.400,0.465,1.92,3.79,7.44,11.26,26.52
00:10:10,0.400,0.465,1.92,3.79,7.44,11.26,26.40
00:10:11,0.400,0.466,1.92,3.79,7.44,11.27,26.35
00:10:12,0.401,0.466,1.92,3.79,7.44,11.26,26.40
00:10:13,0.401,0.467,1.93,3.79,7.44,11.26,26.36
00:10:14,0.399,0.464,1.92,3.79,7.44,11.26,26.22
00:10:15,0.399,0.465,1.92,3.79,7.44,11.26,26.23
00:10:16,0.401,0.467,1.93,3.79,7.44,11.27,26.37
00:10:17,0.400,0.466,1.92,3.79,7.44,11.26,26.34
00:10:18,0.400,0.466,1.92,3.79,7.44,11.26,26.32
00:10:19,0.399,0.465,1.92,3.79,7.44,11.26,26.20
00:10:20,0.398,0.464,1.91,3.79,7.44,11.27,25.69
00:10:21,0.398,0.463,1.90,3.79,7.45,11.27,26.76
00:10:22,0.396,0.462,1.89,3.79,7.44,11.26,26.83
00:10:23,0.397,0.463,1.89,3.79,7.44,11.26,26.86
00:10:24,0.398,0.463,1.89,3.79,7.45,11.27,26.98
00:10:25,0.398,0.463,1.89,3.79,7.45,11.27,26.94
00:10:26,0.397,0.462,1.89,3.79,7.44,11.26,26.86
00:10:27,0.397,0.462,1.89,3.79,7.44,11.27,26.88
00:10:28,0.397,0.463,1.89,3.79,7.45,11.27,26.81
00:10:29,0.398,0.464,1.90,3.79,7.44,11.27,26.83
00:10:30,0.398,0.464,1.90,3.79,7.45,11.27,26.81
00:10:31,0.399,0.465,1.91,3.79,7.45,11.27,26.72
00:10:32,0.400,0.464,1.92,3.79,7.44,11.27,26.69
00:10:33,0.409,0.475,2.02,3.79,7.44,11.27,27.31
00:10:34,0.401,0.467,1.94,3.79,7.45,11.27,27.22
00:10:35,0.401,0.467,1.93,3.79,7.44,11.27,27.09
00:10:36,0.401,0.467,1.93,3.79,7.44,11.27,26.66
00:10:37,0.399,0.464,1.91,3.79,7.45,11.28,26.52
00:10:38,0.400,0.466,1.92,3.79,7.44,11.27,26.56
00:10:39,0.400,0.466,1.92,3.79,7.45,11.27,26.48
00:10:40,0.400,0.465,1.92,3.79,7.45,11.27,26.46
00:10:41,0.399,0.464,1.91,3.79,7.45,11.27,26.50
00:10:42,0.399,0.464,1.91,3.79,7.44,11.26,26.50
00:10:43,0.398,0.464,1.91,3.79,7.45,11.27,26.43
00:10:44,0.398,0.465,1.91,3.79,7.45,11.27,26.42
00:10:45,0.398,0.464,1.91,3.79,7.45,11.27,26.44
00:10:46,0.398,0.464,1.91,3.79,7.45,11.27,26.39
00:10:47,0.401,0.467,1.93,3.79,7.45,11.27,26.50
00:10:48,0.401,0.467,1.94,3.79,7.45,11.27,26.48
00:10:49,0.401,0.467,1.94,3.79,7.45,11.28,26.47
00:10:50,0.402,0.467,1.94,3.79,7.45,11.27,26.57
00:10:51,0.401,0.467,1.94,3.79,7.45,11.28,26.48
00:10:52,0.401,0.467,1.93,3.79,7.45,11.28,26.45
00:10:53,0.401,0.467,1.93,3.79,7.45,11.27,26.51
00:10:54,0.401,0.467,1.93,3.79,7.45,11.27,26.49
00:10:55,0.401,0.467,1.94,3.79,7.45,11.27,26.36
00:10:56,0.401,0.467,1.94,3.79,7.45,11.27,26.42
00:10:57,0.401,0.467,1.94,3.79,7.45,11.27,26.42
00:10:58,0.411,0.477,2.04,3.80,7.45,11.28,26.99
00:10:59,0.407,0.472,1.98,3.80,7.45,11.28,26.51
00:11:00,0.401,0.467,1.93,3.79,7.45,11.28,26.45
00:11:01,0.401,0.466,1.93,3.80,7.45,11.28,26.41
00:11:02,0.400,0.466,1.91,3.79,7.45,11.28,26.40
00:11:03,0.400,0.465,1.92,3.79,7.45,11.28,26.40
00:11:04,0.399,0.465,1.91,3.79,7.45,11.28,26.40
00:11:05,0.399,0.464,1.91,3.79,7.45,11.27,26.35
00:11:06,0.399,0.465,1.92,3.79,7.45,11.27,26.37
00:11:07,0.400,0.466,1.92,3.79,7.45,11.28,26.38
00:11:08,0.401,0.467,1.93,3.79,7.45,11.28,26.41
00:11:09,0.401,0.466,1.93,3.79,7.45,11.28,26.25
00:11:10,0.400,0.467,1.93,3.80,7.45,11.28,26.31
00:11:11,0.401,0.466,1.93,3.80,7.45,11.28,26.29
00:11:12,0.401,0.466,1.93,3.80,7.45,11.28,26.23
00:11:13,0.401,0.467,1.93,3.80,7.45,11.27,26.24
00:11:14,0.401,0.466,1.93,3.80,7.45,11.28,26.30
00:11:15,0.401,0.467,1.92,3.80,7.45,11.29,26.23
00:11:16,0.401,0.467,1.93,3.80,7.45,11.27,26.23
00:11:17,0.401,0.467,1.93,3.80,7.45,11.28,26.28
00:11:18,0.401,0.467,1.93,3.80,7.45,11.28,26.27
00:11:19,0.401,0.466,1.94,3.79,7.45,11.28,26.29
00:11:20,0.401,0.467,1.93,3.80,7.45,11.28,26.33
00:11:21,0.402,0.468,1.94,3.80,7.45,11.27,26.25
00:11:22,0.402,0.467,1.94,3.80,7.45,11.28,26.33
00:11:23,0.402,0.467,1.94,3.80,7.45,11.28,26.33
00:11:24,0.402,0.468,1.94,3.80,7.45,11.28,26.30
00:11:25,0.402,0.467,1.94,3.80,7.45,11.28,26.29
00:11:26,0.401,0.467,1.94,3.80,7.45,11.28,26.38
00:11:27,0.401,0.467,1.94,3.80,7.45,11.28,26.33
00:11:28,0.401,0.467,1.94,3.80,7.45,11.28,26.34
00:11:29,0.400,0.465,1.92,3.80,7.45,11.29,26.28
00:11:30,0.400,0.465,1.92,3.80,7.45,11.28,26.30
00:11:31,0.401,0.467,1.93,3.80,7.45,11.28,26.22
00:11:32,0.401,0.467,1.93,3.80,7.45,11.29,26.26
00:11:33,0.400,0.466,1.92,3.80,7.45,11.29,26.20
00:11:34,0.400,0.465,1.92,3.80,7.46,11.29,26.26
00:11:35,0.399,0.465,1.91,3.80,7.45,11.29,26.20
00:11:36,0.398,0.464,1.91,3.80,7.45,11.28,26.29
00:11:37,0.398,0.464,1.90,3.80,7.45,11.29,26.27
00:11:38,0.398,0.464,1.91,3.80,7.45,11.28,26.27
00:11:39,0.398,0.464,1.90,3.80,7.45,11.28,26.34
00:11:40,0.399,0.464,1.91,3.80,7.45,11.28,26.17
00:11:41,0.399,0.465,1.91,3.80,7.46,11.29,26.19
00:11:42,0.399,0.465,1.92,3.80,7.45,11.28,26.23
00:11:43,0.401,0.466,1.93,3.80,7.45,11.28,26.13
00:11:44,0.401,0.466,1.93,3.80,7.45,11.28,26.19
00:11:45,0.401,0.467,1.93,3.80,7.45,11.29,26.17
00:11:46,0.401,0.467,1.93,3.80,7.46,11.29,26.15
00:11:47,0.402,0.468,1.94,3.80,7.45,11.28,26.15
00:11:48,0.402,0.468,1.94,3.80,7.45,11.29,26.30
00:11:49,0.403,0.468,1.94,3.80,7.46,11.29,26.24
00:11:50,0.406,0.472,1.98,3.80,7.45,11.29,26.88
00:11:51,0.411,0.476,2.02,3.80,7.45,11.29,26.57
00:11:52,0.402,0.468,1.93,3.80,7.46,11.29,26.30
00:11:53,0.401,0.466,1.93,3.80,7.46,11.29,26.25
00:11:54,0.398,0.464,1.91,3.80,7.46,11.29,26.20
00:11:55,0.399,0.464,1.92,3.80,7.45,11.28,26.29
00:11:56,0.399,0.464,1.91,3.80,7.45,11.29,26.17
00:11:57,0.398,0.464,1.91,3.80,7.45,11.29,26.14
00:11:58,0.398,0.464,1.91,3.80,7.46,11.29,26.21
00:11:59,0.406,0.472,1.98,3.80,7.46,11.29,26.85
00:12:00,0.412,0.478,2.04,3.80,7.46,11.29,26.82
00:12:01,0.407,0.472,1.98,3.80,7.46,11.29,26.21
00:12:02,0.406,0.470,1.96,3.80,7.46,11.29,26.22
00:12:03,0.405,0.470,1.96,3.80,7.46,11.29,26.22
00:12:04,0.402,0.467,1.94,3.80,7.46,11.29,26.26
00:12:05,0.401,0.467,1.93,3.80,7.46,11.29,26.19
00:12:06,0.401,0.467,1.93,3.80,7.46,11.29,26.23
00:12:07,0.401,0.467,1.93,3.80,7.46,11.29,26.17
00:12:08,0.400,0.466,1.92,3.80,7.46,11.29,26.19
00:12:09,0.401,0.467,1.93,3.80,7.46,11.29,26.15
00:12:10,0.400,0.464,1.92,3.80,7.46,11.29,26.23
00:12:11,0.398,0.464,1.91,3.80,7.46,11.29,26.23
00:12:12,0.398,0.464,1.91,3.80,7.46,11.29,26.22
00:12:13,0.399,0.464,1.91,3.80,7.45,11.29,26.13
00:12:14,0.398,0.464,1.91,3.80,7.46,11.29,26.15
00:12:15,0.399,0.465,1.92,3.80,7.46,11.29,26.20
00:12:16,0.398,0.464,1.91,3.80,7.45,11.29,26.20
00:12:17,0.399,0.465,1.91,3.80,7.46,11.29,26.11
00:12:18,0.398,0.465,1.91,3.80,7.46,11.29,26.18
00:12:19,0.399,0.465,1.92,3.80,7.46,11.29,26.17
00:12:20,0.398,0.464,1.91,3.80,7.45,11.29,26.12
00:12:21,0.402,0.468,1.94,3.80,7.46,11.29,26.15
00:12:22,0.402,0.468,1.95,3.80,7.46,11.29,26.12
00:12:23,0.402,0.467,1.94,3.80,7.46,11.29,26.17
00:12:24,0.402,0.467,1.94,3.80,7.46,11.29,26.19
00:12:25,0.403,0.468,1.95,3.80,7.46,11.29,26.11
00:12:26,0.402,0.469,1.95,3.80,7.46,11.29,26.12
00:12:27,0.403,0.468,1.95,3.80,7.46,11.29,26.16
00:12:28,0.403,0.468,1.95,3.80,7.46,11.29,26.10
00:12:29,0.403,0.469,1.95,3.80,7.46,11.29,26.10
00:12:30,0.402,0.468,1.95,3.80,7.46,11.29,26.18
00:12:31,0.403,0.468,1.95,3.80,7.46,11.29,26.15
00:12:32,0.399,0.465,1.92,3.80,7.46,11.29,26.16
00:12:33,0.400,0.465,1.92,3.80,7.46,11.29,26.19
00:12:34,0.400,0.465,1.92,3.80,7.46,11.29,26.11
00:12:35,0.402,0.467,1.94,3.80,7.46,11.29,26.06
00:12:36,0.402,0.468,1.94,3.80,7.46,11.29,26.17
00:12:37,0.403,0.469,1.96,3.80,7.46,11.29,26.20
00:12:38,0.403,0.469,1.96,3.80,7.46,11.29,26.17
00:12:39,0.403,0.470,1.96,3.80,7.46,11.29,26.26
00:12:40,0.403,0.469,1.95,3.80,7.46,11.29,26.37
00:12:41,0.409,0.474,2.01,3.80,7.46,11.29,26.81
00:12:42,0.399,0.464,1.91,3.80,7.46,11.29,26.20
00:12:43,0.400,0.466,1.92,3.80,7.46,11.29,26.13
00:12:44,0.401,0.467,1.93,3.80,7.46,11.29,26.12
00:12:45,0.402,0.468,1.94,3.80,7.46,11.29,26.09
00:12:46,0.402,0.468,1.95,3.80,7.46,11.30,26.17
00:12:47,0.403,0.467,1.95,3.80,7.46,11.29,26.11
00:12:48,0.403,0.470,1.96,3.80,7.46,11.29,26.23
00:12:49,0.403,0.470,1.96,3.80,7.46,11.29,26.20
00:12:50,0.403,0.469,1.95,3.80,7.46,11.29,26.26
00:12:51,0.405,0.470,1.97,3.80,7.46,11.29,26.75
00:12:52,0.403,0.470,1.95,3.80,7.46,11.30,26.27
00:12:53,0.401,0.467,1.93,3.80,7.46,11.29,26.17
00:12:54,0.402,0.468,1.94,3.80,7.46,11.29,26.15
00:12:55,0.403,0.469,1.96,3.80,7.46,11.29,26.15
00:12:56,0.403,0.470,1.96,3.80,7.46,11.29,26.28
00:12:57,0.404,0.470,1.96,3.80,7.46,11.29,26.34
00:12:58,0.412,0.478,2.04,3.80,7.46,11.30,26.79
00:12:59,0.402,0.467,1.94,3.80,7.47,11.30,26.19
00:13:00,0.400,0.467,1.92,3.80,7.46,11.30,26.26
00:13:01,0.400,0.466,1.92,3.80,7.46,11.30,26.21
00:13:02,0.401,0.467,1.93,3.80,7.47,11.30,26.22
00:13:03,0.404,0.469,1.96,3.80,7.46,11.30,26.37
00:13:04,0.414,0.479,2.06,3.80,7.46,11.29,26.88
00:13:05,0.402,0.467,1.94,3.80,7.46,11.30,26.23
00:13:06,0.401,0.465,1.93,3.80,7.47,11.29,26.27
00:13:07,0.401,0.466,1.93,3.80,7.46,11.29,26.16
00:13:08,0.401,0.466,1.93,3.80,7.47,11.30,26.21
00:13:09,0.403,0.467,1.95,3.80,7.46,11.30,26.17
00:13:10,0.403,0.469,1.96,3.80,7.46,11.30,26.14
00:13:11,0.403,0.470,1.96,3.80,7.46,11.30,26.25
00:13:12,0.404,0.470,1.96,3.80,7.46,11.30,26.25
00:13:13,0.404,0.470,1.97,3.80,7.46,11.29,26.26
00:13:14,0.401,0.466,1.92,3.80,7.46,11.30,26.22
00:13:15,0.401,0.466,1.93,3.80,7.47,11.30,26.17
00:13:16,0.401,0.467,1.93,3.80,7.46,11.30,26.12
00:13:17,0.403,0.468,1.95,3.80,7.46,11.30,26.07
00:13:18,0.403,0.470,1.96,3.80,7.47,11.30,26.19
00:13:19,0.404,0.470,1.96,3.80,7.46,11.29,26.23
00:13:20,0.400,0.465,1.92,3.80,7.46,11.30,26.21
00:13:21,0.401,0.466,1.93,3.80,7.47,11.30,26.14
00:13:22,0.401,0.467,1.94,3.80,7.46,11.30,26.12
00:13:23,0.403,0.469,1.95,3.80,7.46,11.30,26.13
00:13:24,0.411,0.476,2.03,3.81,7.46,11.30,26.82
00:13:25,0.403,0.470,1.96,3.80,7.47,11.30,26.16
00:13:26,0.401,0.467,1.93,3.80,7.46,11.30,26.14
00:13:27,0.401,0.468,1.93,3.80,7.47,11.30,26.23
00:13:28,0.401,0.467,1.93,3.80,7.46,11.30,26.10
00:13:29,0.403,0.469,1.95,3.80,7.47,11.30,26.07
00:13:30,0.404,0.470,1.96,3.80,7.47,11.30,26.17
00:13:31,0.405,0.471,1.97,3.80,7.46,11.30,26.25
00:13:32,0.404,0.470,1.97,3.80,7.47,11.31,26.19
00:13:33,0.405,0.470,1.97,3.80,7.47,11.30,26.56
00:13:34,0.414,0.479,2.05,3.81,7.47,11.30,26.67
00:13:35,0.401,0.467,1.93,3.80,7.46,11.30,26.12
00:13:36,0.402,0.467,1.94,3.80,7.46,11.30,26.14
